1743195863.8838 48 -65 0 0 0
1743195863.883873 49 -92 0 0 0
1743195863.88392 50 -136 0 0 0
1743195863.883967 51 -158 0 0 0
1743195863.884013 52 -155 0 0 0
1743195863.884057 53 -138 0 0 0
1743195863.8841002 54 -133 0 0 0
1743195863.8841531 55 -117 0 0 0
1743195863.884201 56 -90 0 0 0
1743195863.884243 57 -108 0 0 0
1743195863.88502 58 -123 0 0 0
1743195863.885067 59 -113 0 0 0
1743195863.885109 60 -106 0 0 0
1743195863.885151 61 -114 0 0 0
1743195863.8851929 62 -125 0 0 0
1743195863.8852348 63 -140 0 0 0
1743195863.885277 64 -142 0 0 0
1743195863.88532 65 -129 0 0 0
1743195863.885361 66 -137 0 0 0
1743195863.885403 67 -161 0 0 0
1743195863.888716 68 -131 0 0 0
1743195863.888834 69 -66 0 0 0
1743195863.888899 70 -49 0 0 0
1743195863.888961 71 -58 0 0 0
1743195863.889021 72 -60 0 0 0
1743195863.889083 73 -84 0 0 0
1743195863.8891442 74 -115 0 0 0
1743195863.889236 75 -135 0 0 0
1743195863.8892958 76 -139 0 0 0
1743195863.8893561 77 -129 0 0 0
1743195863.917233 78 -110 0 0 0
1743195863.91731 79 -101 0 0 0
1743195863.917374 80 -92 0 0 0
1743195863.9174368 81 -89 0 0 0
1743195863.917498 82 -91 0 0 0
1743195863.9175591 83 -73 0 0 0
1743195863.91762 84 -50 0 0 0
1743195863.917679 85 -44 0 0 0
1743195863.917739 86 -66 0 0 0
1743195863.917825 87 -109 0 0 0
1743195863.9208179 88 -125 0 0 0
1743195863.9209359 89 -101 0 0 0
1743195863.9209962 90 -91 0 0 0
1743195863.921055 91 -121 0 0 0
1743195863.9211142 92 -141 0 0 0
1743195863.921172 93 -122 0 0 0
1743195863.92123 94 -82 0 0 0
1743195863.9213061 95 -44 0 0 0
1743195863.921366 96 -36 0 0 0
1743195863.921424 97 -49 0 0 0
1743195863.9555452 98 -88 0 0 0
1743195863.955612 99 -100 0 0 0
1743195863.9556942 0 -44 0 0 0
1743195863.95577 1 3 0 0 0
1743195863.955829 2 -5 0 0 0
1743195863.955889 3 -27 0 0 0
1743195863.955947 4 -40 0 0 0
1743195863.956005 5 -44 0 0 0
1743195863.956063 6 -59 0 0 0
1743195863.9561222 7 -76 0 0 0
1743195863.959767 8 -69 0 0 0
1743195863.959851 9 -55 0 0 0
1743195863.9599118 10 -49 0 0 0
1743195863.959973 11 -53 0 0 0
1743195863.960032 12 -67 0 0 0
1743195863.9601111 13 -73 0 0 0
1743195863.960185 14 -40 0 0 0
1743195863.960244 15 4 0 0 0
1743195863.960314 16 -20 0 0 0
1743195863.960372 17 -101 0 0 0
1743195863.989444 18 -150 0 0 0
1743195863.9894872 19 -108 0 0 0
1743195863.9895191 20 -56 0 0 0
1743195863.989546 21 -61 0 0 0
1743195863.989573 22 -101 0 0 0
1743195863.989599 23 -131 0 0 0
1743195863.989625 24 -125 0 0 0
1743195863.989706 25 -113 0 0 0
1743195863.989747 26 -82 0 0 0
1743195863.989773 27 -57 0 0 0
1743195863.994921 28 -60 0 0 0
1743195863.994959 29 -68 0 0 0
1743195863.994983 30 -28 0 0 0
1743195863.9950058 31 13 0 0 0
1743195863.995029 32 -39 0 0 0
1743195863.995053 33 -114 0 0 0
1743195863.9950762 34 -107 0 0 0
1743195863.9950988 35 -81 0 0 0
1743195863.995121 36 -65 0 0 0
1743195863.995146 37 -55 0 0 0
1743195864.023633 38 -82 0 0 0
1743195864.023713 39 -137 0 0 0
1743195864.023774 40 -163 0 0 0
1743195864.023838 41 -139 0 0 0
1743195864.0238981 42 -88 0 0 0
1743195864.023958 43 -56 0 0 0
1743195864.024016 44 -57 0 0 0
1743195864.024074 45 -71 0 0 0
1743195864.024134 46 -66 0 0 0
1743195864.024192 47 -61 0 0 0
1743195864.054736 48 -88 0 0 0
1743195864.0548108 49 -105 0 0 0
1743195864.054873 50 -108 0 0 0
1743195864.054933 51 -118 0 0 0
1743195864.054992 52 -166 0 0 0
1743195864.05505 53 -232 0 0 0
1743195864.055109 54 -254 0 0 0
1743195864.055167 55 -244 0 0 0
1743195864.0552251 56 -229 0 0 0
1743195864.0553012 57 -220 0 0 0
1743195864.058207 58 -225 0 0 0
1743195864.058269 59 -236 0 0 0
1743195864.058327 60 -235 0 0 0
1743195864.058385 61 -196 0 0 0
1743195864.058443 62 -170 0 0 0
1743195864.058501 63 -189 0 0 0
1743195864.058559 64 -209 0 0 0
1743195864.0586162 65 -179 0 0 0
1743195864.0586739 66 -134 0 0 0
1743195864.058733 67 -105 0 0 0
1743195864.089449 68 -97 0 0 0
1743195864.0895119 69 -102 0 0 0
1743195864.089571 70 -81 0 0 0
1743195864.089629 71 -41 0 0 0
1743195864.089687 72 -10 0 0 0
1743195864.089746 73 12 0 0 0
1743195864.089804 74 12 0 0 0
1743195864.0898728 75 4 0 0 0
1743195864.089941 76 21 0 0 0
1743195864.090007 77 48 0 0 0
1743195864.091964 78 40 0 0 0
1743195864.0920372 79 20 0 0 0
1743195864.0921001 80 23 0 0 0
1743195864.09216 81 35 0 0 0
1743195864.0922189 82 52 0 0 0
1743195864.092288 83 75 0 0 0
1743195864.092347 84 101 0 0 0
1743195864.092427 85 120 0 0 0
1743195864.0924852 86 129 0 0 0
1743195864.092559 87 149 0 0 0
1743195864.124921 88 168 0 0 0
1743195864.125002 89 154 0 0 0
1743195864.125064 90 128 0 0 0
1743195864.125124 91 120 0 0 0
1743195864.1251829 92 147 0 0 0
1743195864.125243 93 156 0 0 0
1743195864.125301 94 135 0 0 0
1743195864.125359 95 117 0 0 0
1743195864.125417 96 128 0 0 0
1743195864.12549 97 146 0 0 0
1743195864.129631 98 154 0 0 0
1743195864.1297002 99 177 0 0 0
1743195864.1297731 0 209 0 0 0
1743195864.129833 1 244 0 0 0
1743195864.129892 2 232 0 0 0
1743195864.1299682 3 199 0 0 0
1743195864.1300359 4 181 0 0 0
1743195864.1300962 5 192 0 0 0
1743195864.130155 6 217 0 0 0
1743195864.130213 7 221 0 0 0
1743195864.182231 8 201 0 0 0
1743195864.182301 9 192 0 0 0
1743195864.1823611 10 204 0 0 0
1743195864.182421 11 211 0 0 0
1743195864.1824791 12 213 0 0 0
1743195864.182537 13 245 0 0 0
1743195864.182595 14 274 0 0 0
1743195864.182653 15 257 0 0 0
1743195864.1827111 16 228 0 0 0
1743195864.18277 17 221 0 0 0
1743195864.185749 18 249 0 0 0
1743195864.185814 19 283 0 0 0
1743195864.1858728 20 269 0 0 0
1743195864.185954 21 218 0 0 0
1743195864.1860118 22 215 0 0 0
1743195864.1860712 23 266 0 0 0
1743195864.1861298 24 294 0 0 0
1743195864.1861892 25 262 0 0 0
1743195864.1862478 26 244 0 0 0
1743195864.186307 27 258 0 0 0
1743195864.1882272 28 260 0 0 0
1743195864.188291 29 262 0 0 0
1743195864.18835 30 276 0 0 0
1743195864.188409 31 298 0 0 0
1743195864.188467 32 339 0 0 0
